timestamp,open,high,low,close,volume
1685937600000,26843.57,26870.54,26769.51,26837.0,1119.14678
1685941200000,26837.0,26837.91,26740.38,26816.7,1838.2393
1685944800000,26816.7,26834.63,26761.26,26765.34,1222.38539
1685948400000,26765.33,26832.38,26742.13,26829.99,1242.361
1685952000000,26830.0,26840.77,26794.79,26798.64,837.57029
1685955600000,26798.63,26825.09,26713.74,26776.99,1324.97756
1685959200000,26777.0,26792.7,26714.0,26716.8,1350.86586
1685962800000,26716.8,26799.66,26668.0,26773.39,1210.05222
1685966400000,26773.39,26782.63,26654.39,26690.76,1525.13085
1685970000000,26690.76,26765.3,26640.0,26728.64,1517.5261
1685973600000,26728.63,26817.61,26699.99,26802.21,1631.85739
1685977200000,26802.21,26809.59,26000.0,26007.53,10045.19226
1685980800000,26007.53,26074.51,25471.0,25809.05,15303.29987
1685984400000,25809.05,25809.7,25578.96,25756.28,4108.6381
1685988000000,25756.27,25756.28,25526.15,25564.43,3580.96488
1685991600000,25564.42,25637.82,25388.0,25629.99,4463.15529
1685995200000,25630.0,25680.01,25587.47,25631.16,1859.43545
1685998800000,25631.15,25685.84,25509.98,25658.35,1572.51351
1686002400000,25658.35,25774.9,25647.29,25710.73,1838.0922
1686006000000,25710.74,25858.42,25701.42,25728.2,1764.43316
1686009600000,25728.2,25756.34,25675.26,25690.89,1829.55213
1686013200000,25690.89,25695.59,25611.9,25640.01,1515.07302
1686016800000,25640.02,25801.09,25601.0,25764.76,1638.10867
1686020400000,25764.76,25764.76,25712.02,25730.83,754.55594
1686024000000,25730.83,25806.6,25726.11,25797.65,679.57161
1686027600000,25797.66,25821.41,25758.0,25769.95,942.45063
1686031200000,25769.96,25807.63,25752.6,25766.21,1146.56549
1686034800000,25766.21,25809.9,25706.18,25722.33,1793.86272
1686038400000,25722.34,25746.03,25670.9,25707.8,1185.0488
1686042000000,25707.8,25789.71,25691.72,25750.76,791.97455
1686045600000,25750.75,25797.0,25741.99,25742.36,861.22598
1686049200000,25742.36,25749.17,25640.33,25686.64,1867.16747
1686052800000,25686.64,25737.23,25351.02,25533.41,5378.21189
1686056400000,25533.41,25784.31,25385.8,25735.2,4315.54458
1686060000000,25735.2,26111.15,25735.2,26024.73,6006.62536
1686063600000,26024.72,26143.69,25925.85,26066.11,2880.24787
1686067200000,26066.12,26401.0,26066.11,26369.99,3915.54382
1686070800000,26370.0,26780.0,26290.56,26669.16,8776.3447
1686074400000,26669.16,26782.52,26637.64,26698.08,2926.69288
1686078000000,26698.08,27216.89,26690.93,27080.13,6336.18815
1686081600000,27080.12,27222.0,26857.92,26944.98,5242.13695
1686085200000,26944.99,27092.82,26938.06,27057.03,2014.79907
1686088800000,27057.03,27188.46,27044.34,27152.65,1842.84082
1686092400000,27152.66,27355.33,27120.02,27230.08,3752.27128
1686096000000,27230.07,27391.77,27163.06,27179.8,2992.02834
1686099600000,27179.8,27222.14,27065.89,27085.83,2618.44012
1686103200000,27085.82,27093.95,26912.69,26943.69,2657.89391
1686106800000,26943.68,26967.88,26720.47,26909.01,3105.70144
1686110400000,26909.01,26965.0,26874.76,26933.12,1266.22184
1686114000000,26933.11,26980.04,26871.71,26912.99,1028.78255
1686117600000,26912.99,26943.9,26814.71,26829.3,1276.59358
1686121200000,26829.3,26899.99,26753.01,26795.87,1823.54312
1686124800000,26795.87,26840.9,26761.41,26816.47,1198.72003
1686128400000,26816.47,26816.47,26428.58,26486.28,3819.66805
1686132000000,26486.28,26629.99,26352.0,26595.74,3987.08298
1686135600000,26595.73,26968.0,26579.6,26896.14,3293.93935
1686139200000,26896.14,26932.1,26743.02,26802.35,2251.66556
1686142800000,26802.35,26864.26,26670.94,26818.62,2295.14329
1686146400000,26818.63,26818.63,26340.55,26443.57,5906.95885
1686150000000,26443.56,26679.03,26236.0,26349.52,5675.3498
1686153600000,26349.52,26439.34,26240.47,26329.16,3138.06466
1686157200000,26329.15,26553.78,26272.63,26507.04,2310.94402
1686160800000,26507.05,26530.08,26441.56,26472.94,1192.52054
1686164400000,26472.95,26531.05,26442.37,26482.42,1028.3047
1686168000000,26482.43,26493.3,26317.4,26359.93,1711.09205
1686171600000,26359.94,26457.23,26125.01,26156.0,2031.37972
1686175200000,26154.52,26373.33,26132.4,26275.9,1989.36987
1686178800000,26275.9,26364.95,26257.35,26339.34,1020.03527
1686182400000,26339.34,26440.49,26305.11,26390.01,1503.99009
1686186000000,26390.01,26470.0,26383.9,26443.6,1022.65527
1686189600000,26443.6,26446.0,26363.48,26386.51,1033.29331
1686193200000,26386.5,26386.51,26210.0,26344.17,1658.6812
1686196800000,26344.16,26428.06,26326.19,26400.97,718.48832
1686200400000,26400.96,26435.22,26350.0,26377.51,839.63098
1686204000000,26377.51,26495.01,26290.19,26427.34,1115.90348
1686207600000,26427.34,26523.93,26416.92,26444.69,1051.35051
1686211200000,26444.68,26463.99,26403.87,26441.54,620.38652
1686214800000,26441.55,26444.18,26370.0,26385.06,750.87232
1686218400000,26385.05,26496.1,26368.04,26484.77,799.15752
1686222000000,26484.77,26504.94,26408.92,26432.0,1034.12004
1686225600000,26432.01,26575.95,26370.0,26462.9,2417.66604
1686229200000,26462.9,26479.0,26300.0,26400.93,2457.93413
1686232800000,26400.92,26686.87,26351.32,26648.55,2988.17396
1686236400000,26648.54,26810.0,26579.97,26721.68,2794.1661
1686240000000,26721.69,26732.24,26414.02,26498.4,2839.83235
1686243600000,26498.39,26515.12,26435.01,26485.0,976.46959
1686247200000,26485.0,26571.99,26442.0,26550.0,1050.51441
1686250800000,26550.0,26564.38,26515.99,26539.9,591.34861
1686254400000,26539.86,26649.97,26521.07,26637.3,958.11632
1686258000000,26637.31,26644.51,26552.0,26573.42,663.12157
1686261600000,26573.42,26601.77,26525.89,26544.38,545.50744
1686265200000,26544.39,26553.53,26488.01,26498.61,644.13075
1686268800000,26498.62,26509.72,26430.0,26456.95,935.16043
1686272400000,26456.95,26596.58,26439.98,26504.21,1113.87611
1686276000000,26504.21,26537.18,26269.91,26457.51,2532.48238
1686279600000,26457.5,26501.75,26439.11,26483.7,741.0086
1686283200000,26483.69,26507.11,26424.35,26491.38,877.26907
1686286800000,26491.38,26533.3,26475.51,26504.54,683.74932
1686290400000,26504.54,26576.55,26475.24,26492.93,1051.33756
1686294000000,26492.92,26500.0,26440.38,26493.43,1003.56886
1686297600000,26493.44,26650.0,26491.66,26642.37,1657.03118
1686301200000,26642.38,26685.43,26591.0,26639.03,1272.2901
1686304800000,26639.03,26675.82,26602.51,26635.4,988.92677
1686308400000,26635.39,26644.96,26560.0,26610.19,968.93409
1686312000000,26610.18,26699.99,26610.18,26673.76,1186.0818
1686315600000,26673.75,26783.33,26627.21,26634.65,2351.81394
1686319200000,26634.64,26712.52,26536.96,26594.64,1793.16256
1686322800000,26594.63,26633.76,26452.86,26477.37,1874.5623
1686326400000,26477.36,26529.54,26442.98,26482.84,1257.10608
1686330000000,26482.83,26515.0,26417.92,26496.06,1105.22958
1686333600000,26496.05,26516.71,26412.44,26450.0,917.15989
1686337200000,26450.0,26490.0,26383.05,26407.15,1165.90636
1686340800000,26407.15,26470.0,26397.11,26451.16,869.25481
1686344400000,26451.16,26499.5,26445.75,26479.52,534.364
1686348000000,26479.51,26500.0,26458.07,26492.69,472.82674
1686351600000,26492.69,26498.17,26449.78,26477.81,581.60717
1686355200000,26477.8,26487.26,26450.0,26459.99,665.29959
1686358800000,26459.99,26533.87,26311.31,26396.93,1547.82949
1686362400000,26396.94,26437.08,26280.0,26326.92,1554.34919
1686366000000,26326.93,26365.74,26266.0,26323.07,1254.18152
1686369600000,26323.07,26349.17,25715.46,25765.28,9775.41263
1686373200000,25765.29,25808.12,25456.41,25518.06,7756.38422
1686376800000,25518.06,25638.93,25457.46,25538.81,5172.6708
1686380400000,25538.81,25743.8,25493.27,25651.09,5389.58832
1686384000000,25651.08,25750.25,25561.25,25669.07,3349.48241
1686387600000,25669.06,25682.78,25614.85,25651.88,1441.75021
1686391200000,25651.89,25701.68,25598.49,25698.31,1177.12476
1686394800000,25698.3,25739.29,25659.07,25731.4,1197.11154
1686398400000,25731.41,25731.41,25608.58,25616.18,1533.2788
1686402000000,25616.19,25679.06,25572.94,25657.49,1219.23391
1686405600000,25657.5,25706.57,25627.0,25668.34,1412.86466
1686409200000,25668.35,25679.93,25600.0,25628.8,1103.39326
1686412800000,25628.81,25649.5,25582.01,25588.67,1188.53634
1686416400000,25588.67,26154.0,25400.0,26022.34,7288.3803
1686420000000,26022.34,26043.49,25358.0,25547.28,4939.79125
1686423600000,25547.28,25750.95,25540.56,25750.0,1558.2151
1686427200000,25750.01,25873.54,25679.59,25751.25,1741.52798
1686430800000,25751.25,25829.72,25687.26,25761.28,928.70332
1686434400000,25761.29,25932.02,25745.78,25875.16,1084.6685
1686438000000,25875.17,25892.38,25830.0,25841.21,664.82298
1686441600000,25841.22,25850.0,25730.86,25750.28,1006.26589
1686445200000,25750.27,25864.32,25718.97,25824.99,1035.45895
1686448800000,25824.99,25827.93,25747.28,25766.72,1166.38053
1686452400000,25766.71,25770.0,25695.0,25727.51,1010.00082
1686456000000,25727.51,25759.99,25634.7,25727.74,1218.85905
1686459600000,25727.74,25834.59,25727.74,25819.1,913.31373
1686463200000,25819.1,25823.91,25767.34,25786.49,595.08665
1686466800000,25786.49,25796.88,25740.02,25741.33,941.71498
1686470400000,25741.32,25768.54,25695.08,25740.2,643.87081
1686474000000,25740.21,25772.97,25701.42,25706.26,797.94329
1686477600000,25706.25,25795.27,25695.0,25774.08,1170.50916
1686481200000,25774.08,25842.44,25757.13,25796.06,1164.36338
1686484800000,25796.05,25798.72,25747.61,25750.0,809.95086
1686488400000,25750.01,25776.13,25672.68,25703.33,1389.19458
1686492000000,25703.32,25806.11,25694.72,25753.19,950.1524
1686495600000,25753.18,25778.08,25732.95,25751.36,932.80837
1686499200000,25751.36,25953.24,25738.07,25868.39,2437.41159
1686502800000,25868.39,26080.74,25836.88,25941.63,2832.13906
1686506400000,25941.63,26047.58,25927.86,25975.0,1574.00804
1686510000000,25974.99,26106.66,25934.56,26030.89,1470.74385
1686513600000,26030.89,26206.88,26030.88,26123.68,1809.46899
1686517200000,26123.69,26139.78,25972.64,26046.37,963.47924
1686520800000,26046.37,26070.0,25745.03,25895.8,2097.21566
1686524400000,25895.79,25938.8,25819.66,25925.55,1083.95607
1686528000000,25925.54,26028.5,25856.84,25965.13,1363.72265
1686531600000,25965.13,26000.0,25891.66,25935.17,1111.02989
1686535200000,25935.17,25959.56,25602.11,25773.47,3157.17512
1686538800000,25773.48,25848.84,25752.87,25791.29,1034.01167
1686542400000,25791.29,25823.53,25756.57,25814.98,1104.75677
1686546000000,25814.99,25818.89,25762.57,25772.8,771.01816
1686549600000,25772.8,25905.63,25744.06,25844.34,1131.26471
1686553200000,25844.34,25858.31,25773.2,25802.98,889.02955
1686556800000,25802.97,25948.91,25780.0,25939.32,1461.74645
1686560400000,25939.31,26106.48,25920.0,25965.1,2237.04529
1686564000000,25965.1,26059.59,25944.18,25964.59,1224.51558
1686567600000,25964.6,26029.25,25936.3,25988.83,910.4549
1686571200000,25988.82,25993.6,25899.89,25933.1,967.00744
1686574800000,25933.1,25933.11,25779.71,25798.3,1714.07782
1686578400000,25798.29,25878.84,25734.47,25846.35,1501.21474
1686582000000,25846.35,25866.34,25766.86,25824.63,1285.36761
1686585600000,25824.63,25905.23,25789.26,25825.41,1232.739
1686589200000,25825.41,25966.18,25652.04,25804.56,2309.53466
1686592800000,25804.55,25863.48,25756.77,25845.31,864.86544
1686596400000,25845.32,25851.27,25761.47,25824.23,807.4572
1686600000000,25824.23,25898.99,25804.3,25893.48,745.83335
1686603600000,25893.48,25939.33,25880.12,25930.52,649.35736
1686607200000,25930.52,25970.05,25888.98,25929.93,788.63176
1686610800000,25929.93,25938.48,25870.0,25905.19,638.65181
1686614400000,25905.2,26033.91,25820.0,25868.89,1834.85547
1686618000000,25868.88,26048.7,25818.07,25970.67,1294.33307
1686621600000,25970.67,26157.99,25937.11,26125.49,2041.22597
1686625200000,26125.49,26151.37,26043.04,26063.85,1476.54989
1686628800000,26063.85,26070.18,25973.7,26055.51,1005.47285
1686632400000,26055.51,26121.01,26030.89,26080.82,1109.71017
1686636000000,26080.82,26133.03,26054.56,26080.01,806.11619
1686639600000,26080.01,26114.94,26070.0,26073.92,732.88273
1686643200000,26073.91,26272.25,26060.77,26176.83,2197.84688
1686646800000,26176.82,26206.81,26105.09,26147.37,1514.76235
1686650400000,26147.37,26170.89,26111.91,26156.31,940.55651
1686654000000,26156.31,26212.5,26086.9,26191.81,2621.02821
1686657600000,26191.81,26433.21,25891.25,26082.29,6842.52332
1686661200000,26082.29,26143.68,26001.64,26032.92,2780.76467
1686664800000,26032.91,26050.0,25901.07,25985.67,2400.96975
1686668400000,25985.66,25985.67,25712.57,25759.54,3923.18742
1686672000000,25759.54,25880.3,25739.38,25865.29,1682.8275
1686675600000,25865.3,25893.46,25777.44,25821.88,1126.74634
1686679200000,25821.87,25978.37,25802.79,25889.63,1208.09908
1686682800000,25889.64,25928.72,25868.99,25902.84,564.47241
1686686400000,25902.83,25959.26,25821.83,25847.98,1213.06145
1686690000000,25847.97,25880.64,25817.72,25847.45,715.16853
1686693600000,25847.44,25863.29,25808.1,25840.0,419.40495
1686697200000,25840.01,25937.66,25840.0,25934.25,613.04282
1686700800000,25934.24,26030.0,25911.6,25989.72,1127.65179
1686704400000,25989.72,26052.5,25957.95,26046.27,757.63957
1686708000000,26046.27,26055.99,26013.6,26027.4,688.05766
1686711600000,26027.4,26031.68,25964.46,25985.07,677.42228
1686715200000,25985.06,26005.36,25967.16,25981.01,581.10579
1686718800000,25981.0,25984.83,25837.13,25845.14,947.05325
1686722400000,25845.14,25925.13,25840.0,25894.54,591.60636
1686726000000,25894.53,25923.84,25872.02,25897.72,995.8449
1686729600000,25897.71,25942.88,25885.35,25928.3,682.54353
1686733200000,25928.3,25989.98,25911.23,25980.53,693.04545
1686736800000,25980.53,25988.67,25939.04,25956.99,784.08866
1686740400000,25957.0,26028.58,25950.0,25975.71,970.02164
1686744000000,25975.71,26085.33,25963.1,26022.15,1554.08203
1686747600000,26022.15,26029.98,25927.22,25990.0,1394.33783
1686751200000,25990.0,26030.0,25970.0,26001.27,958.62879
1686754800000,26001.26,26020.0,25950.0,25986.75,786.48022
1686758400000,25986.74,26012.02,25962.25,25965.86,723.52435
1686762000000,25965.87,26045.0,25888.0,26027.04,2025.51272
1686765600000,26027.03,26098.0,25753.38,25915.03,4206.21158
1686769200000,25915.02,25979.45,25833.88,25874.59,1576.36842
1686772800000,25874.58,25879.69,24820.56,24934.21,13801.71624
1686776400000,24934.21,25190.03,24826.08,25121.25,4418.26518
1686780000000,25121.25,25121.25,24950.0,25034.98,2326.53078
1686783600000,25034.98,25140.0,24972.37,25128.6,1809.57706
1686787200000,25128.6,25206.52,25084.26,25206.51,1307.44938
1686790800000,25206.52,25206.52,25030.01,25064.79,1269.01361
1686794400000,25064.79,25133.86,25050.73,25083.79,857.0912
1686798000000,25083.79,25093.69,25051.91,25065.35,821.83214
1686801600000,25065.35,25065.35,24980.0,25028.15,1458.4525
1686805200000,25028.15,25056.48,24924.61,25031.42,1845.1595
1686808800000,25031.42,25072.35,24906.0,24927.95,2303.79392
1686812400000,24927.94,25007.14,24872.35,24983.8,2125.73065
1686816000000,24983.81,25048.0,24960.0,24974.26,1760.88886
1686819600000,24974.27,25011.75,24900.38,24947.71,2346.93133
1686823200000,24947.71,24975.17,24873.05,24923.51,1649.06568
1686826800000,24923.51,25050.0,24800.0,25014.97,3027.89388
1686830400000,25014.97,25037.63,24921.11,24954.45,2136.83793
1686834000000,24954.45,25108.54,24940.0,25055.22,3171.54536
1686837600000,25055.22,25079.15,24992.05,25014.62,1660.89608
1686841200000,25014.62,25033.23,24953.02,24959.95,1465.75293
1686844800000,24959.96,25017.72,24929.0,24999.99,1044.19668
1686848400000,25000.0,25164.99,24963.42,25144.72,2120.36139
1686852000000,25143.85,25390.77,25068.2,25389.97,2952.36144
1686855600000,25389.97,25518.49,25349.22,25455.49,3500.64968
1686859200000,25455.49,25610.6,25220.25,25566.0,3305.06895
1686862800000,25566.0,25759.01,25511.98,25574.6,3404.24617
1686866400000,25574.6,25653.84,25549.06,25629.3,1833.93541
1686870000000,25629.29,25635.0,25554.8,25598.49,1295.70596
1686873600000,25598.49,25598.49,25440.39,25496.59,1526.44363
1686877200000,25496.59,25576.57,25452.98,25517.48,790.29299
1686880800000,25517.47,25560.1,25483.94,25554.88,884.2962
1686884400000,25554.88,25606.59,25530.52,25561.74,714.16786
1686888000000,25561.75,25629.73,25523.51,25528.77,1020.15967
1686891600000,25528.77,25570.7,25475.84,25553.04,1197.37288
1686895200000,25553.04,25628.77,25537.42,25578.58,1078.73245
1686898800000,25578.59,25623.87,25536.82,25537.01,774.22279
1686902400000,25537.0,25624.38,25537.0,25545.25,1261.91516
1686906000000,25545.25,25621.16,25545.24,25595.95,970.41927
1686909600000,25595.96,25603.92,25557.19,25570.0,941.11002
1686913200000,25570.0,25570.01,25462.03,25474.51,1934.80076
1686916800000,25474.51,25588.97,25473.0,25569.99,1279.65475
1686920400000,25570.0,25628.29,25487.22,25492.64,1667.8914
1686924000000,25492.64,25725.0,25175.56,25616.01,5032.36177
1686927600000,25616.0,25896.78,25558.33,25840.01,4960.14402
1686931200000,25840.0,25993.61,25774.02,25959.77,5304.24841
1686934800000,25959.77,26330.0,25952.22,26320.99,6550.06039
1686938400000,26321.0,26518.0,26274.21,26361.4,6463.5021
1686942000000,26361.41,26410.04,26286.84,26382.43,2548.48138
1686945600000,26382.43,26464.58,26336.78,26412.13,1782.85421
1686949200000,26412.13,26418.34,26287.97,26297.84,1386.50927
1686952800000,26297.84,26387.57,26297.83,26370.51,783.86677
1686956400000,26370.52,26384.58,26333.86,26345.0,743.40847
1686960000000,26345.01,26372.4,26313.11,26313.11,974.86014
1686963600000,26313.11,26336.27,26193.88,26198.47,1171.06641
1686967200000,26198.47,26293.3,26181.0,26276.67,897.65743
1686970800000,26276.66,26293.06,26245.01,26262.16,453.4988
1686974400000,26262.17,26363.69,26246.0,26358.49,1001.41295
1686978000000,26358.5,26839.99,26342.19,26690.45,4713.90265
1686981600000,26690.44,26784.0,26648.74,26665.12,2599.38984
1686985200000,26665.13,26675.02,26563.55,26593.57,1251.24472
1686988800000,26593.58,26657.09,26555.2,26601.01,1461.0735
1686992400000,26601.0,26638.52,26563.58,26596.09,888.42071
1686996000000,26596.09,26639.82,26580.38,26588.77,770.46534
1686999600000,26588.77,26603.87,26473.5,26507.76,1545.16024
1687003200000,26507.75,26585.48,26421.0,26521.05,1413.49592
1687006800000,26521.04,26578.85,26508.17,26551.15,582.98587
1687010400000,26551.14,26558.26,26465.01,26496.62,757.58873
1687014000000,26496.63,26543.4,26311.0,26410.82,2671.95511
1687017600000,26410.82,26505.19,26378.95,26473.14,903.04957
1687021200000,26473.15,26490.61,26401.6,26423.42,640.26973
1687024800000,26423.41,26538.37,26413.1,26521.43,696.48183
1687028400000,26521.44,26524.66,26466.08,26475.3,473.33219
1687032000000,26475.31,26552.91,26465.42,26541.86,542.70775
1687035600000,26541.85,26546.71,26476.88,26525.4,464.18182
1687039200000,26525.4,26595.13,26524.25,26570.15,567.03737
1687042800000,26570.15,26574.3,26495.0,26516.99,400.98088
1687046400000,26516.99,26539.61,26378.98,26453.96,1331.58288
1687050000000,26453.95,26496.24,26427.28,26492.12,365.32205
1687053600000,26492.12,26517.62,26460.13,26475.52,267.02279
1687057200000,26475.53,26548.63,26475.52,26548.45,433.74135
1687060800000,26548.46,26559.63,26494.46,26535.51,478.61992
1687064400000,26535.51,26641.96,26534.03,26540.01,1370.12242
1687068000000,26540.02,26589.71,26472.03,26544.02,1007.59744
1687071600000,26544.02,26680.0,26544.01,26584.98,1212.7592
1687075200000,26584.99,26596.0,26494.44,26499.32,816.53392
1687078800000,26499.32,26540.85,26456.83,26527.34,735.25622
1687082400000,26527.34,26534.77,26476.0,26508.0,619.22015
1687086000000,26507.99,26508.07,26476.08,26500.0,354.68357
1687089600000,26500.0,26572.0,26444.0,26534.97,832.11229
1687093200000,26534.97,26550.0,26482.0,26486.0,562.35941
1687096800000,26486.01,26573.35,26457.0,26549.99,1462.33796
1687100400000,26550.0,26570.0,26526.92,26562.09,702.57369
1687104000000,26562.09,26649.74,26525.99,26620.12,1118.5581
1687107600000,26620.11,26657.99,26560.62,26630.0,719.39164
1687111200000,26630.0,26643.54,26582.08,26620.87,527.02386
1687114800000,26620.87,26651.0,26600.01,26650.0,469.3379
1687118400000,26650.01,26700.0,26355.1,26473.74,2454.33736
1687122000000,26473.74,26487.01,26396.16,26415.34,748.57242
1687125600000,26415.34,26459.14,26378.0,26402.26,725.92711
1687129200000,26402.26,26461.3,26255.85,26339.97,2223.31657
1687132800000,26339.98,26400.0,26256.61,26366.1,1243.35086
1687136400000,26366.1,26450.0,26348.26,26437.43,571.30976
1687140000000,26437.44,26469.58,26422.6,26446.33,529.45297
1687143600000,26446.33,26453.94,26380.0,26403.36,474.55
1687147200000,26403.36,26436.91,26369.0,26428.55,693.3889
1687150800000,26428.54,26467.39,26424.0,26465.59,586.86002
1687154400000,26465.6,26478.87,26403.73,26427.98,951.23956
1687158000000,26427.99,26439.76,26381.48,26428.01,693.85894
1687161600000,26428.0,26459.18,26390.45,26417.25,761.82685
1687165200000,26417.25,26432.0,26364.4,26401.03,682.26675
